route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"2438_407","2438","407","Burwood to Strathfield","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_408","2438","408","Rookwood Cemetery to Burwood via Flemington","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_412","2438","412","Campsie to City Martin Place via Earlwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_413","2438","413","Campsie to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_415","2438","415","Campsie to Chiswick","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_418","2438","418","Bondi Junction to Burwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_422","2438","422","Kogarah to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_423","2438","423","Kingsgrove to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_425","2438","425","Tempe to Dulwich Hill","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_426","2438","426","Dulwich Hill to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_428","2438","428","Canterbury to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_431","2438","431","Glebe Point to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_433","2438","433","Balmain Gladstone Park to Central Pitt St","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_436","2438","436","Chiswick to Central Pitt St","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_437","2438","437","Chiswick Wharf to Abbotsford Wharf Shuttle","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_438","2438","438","Abbotsford to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_439","2438","439","Mortlake to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_440","2438","440","Bondi Junction to Rozelle","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_441","2438","441","Birchgrove to City Art Gallery via QVB","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_442","2438","442","Balmain East Wharf to City QVB","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_444","2438","444","Balmain East Wharf to Campsie","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_445","2438","445","Campsie to Balmain East Wharf via Leichhardt Marketplace","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_460","2438","460","Five Dock to Concord Hospital via Canada Bay","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_461","2438","461","Burwood to City Domain","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_462","2438","462","Mortlake to Ashfield","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_463","2438","463","Bayview Park to Burwood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_464","2438","464","Ashfield to Mortlake","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_466","2438","466","Ashfield to Cabarita Park","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_470","2438","470","Lilyfield to City Martin Place","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_473","2438","473","Rockdale to Campsie","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_476","2438","476","Rockdale to Dolls Point (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_477","2438","477","Miranda to Rockdale","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_478","2438","478","Miranda to Rockdale via Ramsgate","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_479","2438","479","Rockdale to Kyeemagh (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_480","2438","480","Strathfield to Central Pitt St via Homebush Rd ","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_483","2438","483","Strathfield to Central Pitt St via South Strathfield ","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_487","2438","487","Bankstown Central to Canterbury","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_490","2438","490","Drummoyne to Hurstville","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_491","2438","491","Hurstville to Five Dock","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_492","2438","492","Drummoyne to Rockdale","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_493","2438","493","Roselands to Rockdale","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_502","2438","502","Five Dock to City Town Hall","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_504","2438","504","Chiswick to City Domain","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_508","2438","508","Drummoyne to City Town Hall","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_526","2438","526","Burwood to Rhodes Shopping Centre","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_530","2438","530","Burwood to Chatswood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_560s","2438","560s","Ashfield Station to Trinity Grammar Summer Hill","School Buses","712","00B5EF","FFFFFF"
"2438_561s","2438","561s","Balmain to Newington College","School Buses","712","00B5EF","FFFFFF"
"2438_562s","2438","562s","Trinity Grammar Summer Hill to Ashfield Station","School Buses","712","00B5EF","FFFFFF"
"2438_563s","2438","563s","Summer Hill Station to Trinity Grammar Summer Hill","School Buses","712","00B5EF","FFFFFF"
"2438_565s","2438","565s","Kingsgrove Station to Trinity Grammar Summer Hill","School Buses","712","00B5EF","FFFFFF"
"2438_565w","2438","565w","Balmain Gladstone Park to Hunters Hill HS","School Buses","712","00B5EF","FFFFFF"
"2438_566s","2438","566s","Trinity Grammar Summer Hill to Kingsgrove Station","School Buses","712","00B5EF","FFFFFF"
"2438_566w","2438","566w","Hunters Hill HS to Five Dock","School Buses","712","00B5EF","FFFFFF"
"2438_567s","2438","567s","Rockdale Stn to Moorefield Girls High","School Buses","712","00B5EF","FFFFFF"
"2438_568s","2438","568s","Strathfield Station to Rosebank College","School Buses","712","00B5EF","FFFFFF"
"2438_569s","2438","569s","Rosebank College to Pemberton & Arthur Sts Strathfield","School Buses","712","00B5EF","FFFFFF"
"2438_570s","2438","570s","Rosebank College to Five Dock Shops","School Buses","712","00B5EF","FFFFFF"
"2438_571s","2438","571s","Rosebank College to Five Dock Shops","School Buses","712","00B5EF","FFFFFF"
"2438_572s","2438","572s","Rosebank College to Croydon Park","School Buses","712","00B5EF","FFFFFF"
"2438_573s","2438","573s","Rosebank College to Concord Hospital","School Buses","712","00B5EF","FFFFFF"
"2438_574s","2438","574s","Rosebank College to Homebush Station","School Buses","712","00B5EF","FFFFFF"
"2438_575s","2438","575s","Homebush Station to Rosebank College","School Buses","712","00B5EF","FFFFFF"
"2438_576s","2438","576s","Rosebank College to Canterbury Station","School Buses","712","00B5EF","FFFFFF"
"2438_577s","2438","577s","Rodd Point to St. Patricks Strathfield","School Buses","712","00B5EF","FFFFFF"
"2438_578s","2438","578s","St. Patricks Strathfield to Five Dock Shops","School Buses","712","00B5EF","FFFFFF"
"2438_579s","2438","579s","Strathfield Stn to St. Patricks Strathfield","School Buses","712","00B5EF","FFFFFF"
"2438_580s","2438","580s","St Patricks Strathfield to Punchbowl Rd, Belfield","School Buses","712","00B5EF","FFFFFF"
"2438_581s","2438","581s","St. Patricks Strathfield to Belmore Station","School Buses","712","00B5EF","FFFFFF"
"2438_581w","2438","581w","Concord to Marist Sisters College","School Buses","712","00B5EF","FFFFFF"
"2438_582s","2438","582s","Drummoyne to St. Patricks Strathfield","School Buses","712","00B5EF","FFFFFF"
"2438_583s","2438","583s","St. Patricks Strathfield to Five Dock Shops","School Buses","712","00B5EF","FFFFFF"
"2438_584s","2438","584s","St. Patricks Strathfield to Rhodes Station","School Buses","712","00B5EF","FFFFFF"
"2438_585s","2438","585s","St. Patricks Strathfield to Burwood & Parramatta Rds","School Buses","712","00B5EF","FFFFFF"
"2438_586s","2438","586s","St. Patricks Strathfield to Burwood & Parramatta Rds","School Buses","712","00B5EF","FFFFFF"
"2438_587s","2438","587s","St. Patricks Strathfield to Burwood Stn","School Buses","712","00B5EF","FFFFFF"
"2438_588s","2438","588s","Burwood to St. Patricks Strathfield","School Buses","712","00B5EF","FFFFFF"
"2438_589s","2438","589s","St. Patricks Strathfield to Ashfield Station","School Buses","712","00B5EF","FFFFFF"
"2438_590s","2438","590s","De La Salle Ashfield to Hurlstone Park Station","School Buses","712","00B5EF","FFFFFF"
"2438_590w","2438","590w","Glebe to Holy Cross College","School Buses","712","00B5EF","FFFFFF"
"2438_591s","2438","591s","De La Salle Ashfield to Rodd Point","School Buses","712","00B5EF","FFFFFF"
"2438_592s","2438","592s","Bethlehem College to Strathfield Stn","School Buses","712","00B5EF","FFFFFF"
"2438_593s","2438","593s","Haberfield to Homebush Public School","School Buses","712","00B5EF","FFFFFF"
"2438_595s","2438","595s","Parramatta Rd & Dalhousie Sts to Burwood Girls High","School Buses","712","00B5EF","FFFFFF"
"2438_596s","2438","596s","Burwood Girls High to Leichhardt Town Hall","School Buses","712","00B5EF","FFFFFF"
"2438_597s","2438","597s","Burwood Girls High to Georges River Rd & Burwood Rd","School Buses","712","00B5EF","FFFFFF"
"2438_598s","2438","598s","Earlwood to Hunters Hill High","School Buses","712","00B5EF","FFFFFF"
"2438_600s","2438","600s","Strathfield Girls High to Strathfield Stn","School Buses","712","00B5EF","FFFFFF"
"2438_601s","2438","601s","Strathfield Girls High to Concord Hospital","School Buses","712","00B5EF","FFFFFF"
"2438_602s","2438","602s","Strathfield Girls High to Ashfield Station","School Buses","712","00B5EF","FFFFFF"
"2438_603s","2438","603s","Strathfield Girls High to David St & Liverpool Rd, Burwood","School Buses","712","00B5EF","FFFFFF"
"2438_604s","2438","604s","Burwood Stn to Strathfield Girls High","School Buses","712","00B5EF","FFFFFF"
"2438_605s","2438","605s","Strathfield Girls High to Burwood Rd & Gipps St,Concord","School Buses","712","00B5EF","FFFFFF"
"2438_606s","2438","606s","Earlwood to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_607s","2438","607s","Kingsgrove Depot to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_608s","2438","608s","Christian Bros Lewisham to Undercliffe (Cooks River Bridge)","School Buses","712","00B5EF","FFFFFF"
"2438_609s","2438","609s","Campsie Station to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_610s","2438","610s","Christian Bros Lewisham to Kingsgrove Station","School Buses","712","00B5EF","FFFFFF"
"2438_611s","2438","611s","Belfield (Punchbowl Rd) to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_612s","2438","612s","Christian Bros Lewisham to Belfield (Punchbowl Rd)","School Buses","712","00B5EF","FFFFFF"
"2438_613s","2438","613s","Georges River & Burwood Rds to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_614s","2438","614s","Five Dock Shops to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_615s","2438","615s","Concord Shops to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_616s","2438","616s","Concord Shops to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_617s","2438","617s","Campsie Station to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_618s","2438","618s","Campsie Station to Christian Bros Lewisham","School Buses","712","00B5EF","FFFFFF"
"2438_619s","2438","619s","Christian Bros Lewisham to Campsie Station","School Buses","712","00B5EF","FFFFFF"
"2438_620s","2438","620s","Christian Bros Lewisham to Earlwood","School Buses","712","00B5EF","FFFFFF"
"2438_621s","2438","621s","St.Maroun School to Bexley Rd & William St (Kingsgrove)","School Buses","712","00B5EF","FFFFFF"
"2438_622s","2438","622s","Kingsgrove North High to Belmore Station","School Buses","712","00B5EF","FFFFFF"
"2438_623s","2438","623s","Kingsgrove North HS to Earlwood","School Buses","712","00B5EF","FFFFFF"
"2438_624s","2438","624s","Campsie Station to Kingsgrove Depot","School Buses","712","00B5EF","FFFFFF"
"2438_625s","2438","625s","Clarke St, Earlwood to Belmore Station","School Buses","712","00B5EF","FFFFFF"
"2438_626s","2438","626s","Santa Sabina Strathfield to Drummoyne","School Buses","712","00B5EF","FFFFFF"
"2438_627s","2438","627s","Santa Sabina Strathfield to Five Dock Shops","School Buses","712","00B5EF","FFFFFF"
"2438_628s","2438","628s","Bexley Rd & William St to Canterbury Boys High","School Buses","712","00B5EF","FFFFFF"
"2438_629s","2438","629s","Canterbury Girls High to Earlwood","School Buses","712","00B5EF","FFFFFF"
"2438_630s","2438","630s","Canterbury Girls High to Belmore Station","School Buses","712","00B5EF","FFFFFF"
"2438_631s","2438","631s","Canterbury Boys High to Belmore Station","School Buses","712","00B5EF","FFFFFF"
"2438_632s","2438","632s","Campsie Station to Canterbury Boys High","School Buses","712","00B5EF","FFFFFF"
"2438_633s","2438","633s","Dulwich Hill Shops to Canterbury Primary","School Buses","712","00B5EF","FFFFFF"
"2438_634s","2438","634s","Canterbury Primary to Dulwich Hill Shops","School Buses","712","00B5EF","FFFFFF"
"2438_635s","2438","635s","St. Marthas Strathfield to Drummoyne","School Buses","712","00B5EF","FFFFFF"
"2438_636s","2438","636s","Bexley Rd & William St, Kingsgrove to Kingsgrove High","School Buses","712","00B5EF","FFFFFF"
"2438_637s","2438","637s","Bexley Post Office to Kingsgrove High","School Buses","712","00B5EF","FFFFFF"
"2438_638s","2438","638s","Canterbury Rd & Tincombe St, Canterbury to Kingsgrove High","School Buses","712","00B5EF","FFFFFF"
"2438_639s","2438","639s","Greenhills St & Liverpool Rd, Croydon to Kingsgrove High","School Buses","712","00B5EF","FFFFFF"
"2438_640s","2438","640s","Kingsgrove Primary to Campsie Station","School Buses","712","00B5EF","FFFFFF"
"2438_641s","2438","641s","Kingsgrove High to Rockdale Stn","School Buses","712","00B5EF","FFFFFF"
"2438_642s","2438","642s","Georges River Rd & Brighton Ave to Kingsgrove High","School Buses","712","00B5EF","FFFFFF"
"2438_643s","2438","643s","Canterbury Rd & Beamish St, Campsie to Kingsgrove High","School Buses","712","00B5EF","FFFFFF"
"2438_644s","2438","644s","Marrickville High to Kingsgrove Depot","School Buses","712","00B5EF","FFFFFF"
"2438_645s","2438","645s","Kingsgrove to St. Scholasticas, Glebe","School Buses","712","00B5EF","FFFFFF"
"2438_646s","2438","646s","Canterbury to St Scholastics","School Buses","712","00B5EF","FFFFFF"
"2438_647s","2438","647s","Railway Square to St. Scholasticas, Glebe","School Buses","712","00B5EF","FFFFFF"
"2438_648s","2438","648s","St. Scholasticas, Glebe to Balmain (Gladstone Pk)","School Buses","712","00B5EF","FFFFFF"
"2438_649s","2438","649s","St Scholasticas College to Five Dock","School Buses","712","00B5EF","FFFFFF"
"2438_650s","2438","650s","St. Scholasticas, Glebe to Parramatta Rd & Dalhousie Sts","School Buses","712","00B5EF","FFFFFF"
"2438_651s","2438","651s","City to Balmain High","School Buses","712","00B5EF","FFFFFF"
"2438_652s","2438","652s","Balmain High to City","School Buses","712","00B5EF","FFFFFF"
"2438_653s","2438","653s","City QVB to Sydney Secondary College, Balmain Campus","School Buses","712","00B5EF","FFFFFF"
"2438_654s","2438","654s","Canterbury Station to Balmain High","School Buses","712","00B5EF","FFFFFF"
"2438_655s","2438","655s","Dalhousie & Deakin to Concord High School","School Buses","712","00B5EF","FFFFFF"
"2438_656s","2438","656s","Concord High School to Five Dock Shops","School Buses","712","00B5EF","FFFFFF"
"2438_657s","2438","657s","Concord High School to Chiswick","School Buses","712","00B5EF","FFFFFF"
"2438_658s","2438","658s","Annandale to Concord High School","School Buses","712","00B5EF","FFFFFF"
"2438_659s","2438","659s","Drummoyne to Concord High School","School Buses","712","00B5EF","FFFFFF"
"2438_660s","2438","660s","Concord High School to Burwood, Westfield","School Buses","712","00B5EF","FFFFFF"
"2438_661s","2438","661s","Burwood Stn to Concord High School","School Buses","712","00B5EF","FFFFFF"
"2438_662s","2438","662s","Concord High School to Mortlake","School Buses","712","00B5EF","FFFFFF"
"2438_663s","2438","663s","Concord High School to Drummoyne","School Buses","712","00B5EF","FFFFFF"
"2438_664s","2438","664s","Parramatta Rd, Petersham to Rosebank College","School Buses","712","00B5EF","FFFFFF"
"2438_670s","2438","670s","Domremy College Five Dock to Leichhardt Town Hall","School Buses","712","00B5EF","FFFFFF"
"2438_671s","2438","671s","Earlwood to Domremy College, Five Dock","School Buses","712","00B5EF","FFFFFF"
"2438_672s","2438","672s","Domremy College. Five Dock to Campsie Station","School Buses","712","00B5EF","FFFFFF"
"2438_673s","2438","673s","Domremy College to Burwood","School Buses","712","00B5EF","FFFFFF"
"2438_674s","2438","674s","Concord Road & Victoria Street to Domremy College","School Buses","712","00B5EF","FFFFFF"
"2438_675s","2438","675s","Domremy College to Burwood & Canterbury Rds","School Buses","712","00B5EF","FFFFFF"
"2438_676s","2438","676s","Burwood & Canterbury Rds to Domremy College, Five Dock","School Buses","712","00B5EF","FFFFFF"
"2438_677s","2438","677s","Domremy College to Concord Shops","School Buses","712","00B5EF","FFFFFF"
"2438_678s","2438","678s","Domremy College to Campsie Station","School Buses","712","00B5EF","FFFFFF"
"2438_679s","2438","679s","Kingsgrove Depot to Domremy College","School Buses","712","00B5EF","FFFFFF"
"2438_680s","2438","680s","Balmain (Gladstone Pk) to Fort Street High","School Buses","712","00B5EF","FFFFFF"
"2438_681s","2438","681s","Fort Street High to Strathfield Stn","School Buses","712","00B5EF","FFFFFF"
"2438_682s","2438","682s","Fort Street High to Balmain (Gladstone Pk)","School Buses","712","00B5EF","FFFFFF"
"2438_683s","2438","683s","Blackwattle Bay Campus (Glebe High) to Canterbury Station","School Buses","712","00B5EF","FFFFFF"
"2438_684s","2438","684s","Blackwattle Bay Campus (Glebe High) to Newtown Bridge","School Buses","712","00B5EF","FFFFFF"
"2438_685s","2438","685s","Blackwattle Bay Campus (Glebe High) to Millers Point","School Buses","712","00B5EF","FFFFFF"
"2438_690s","2438","690s","Blackwattle City Campus - Balmain","School Buses","712","00B5EF","FFFFFF"
"2438_691s","2438","691s","Blackwattle City Campus - Leichhardt Market","School Buses","712","00B5EF","FFFFFF"
"2438_692s","2438","692s","Blackwattle Bay Campus (Glebe High) to City","School Buses","712","00B5EF","FFFFFF"
"2438_693s","2438","693s","City to Blackwattle Bay Campus (Glebe High)","School Buses","712","00B5EF","FFFFFF"
"2438_700s","2438","700s","Earlwood to Tempe High","School Buses","712","00B5EF","FFFFFF"
"2438_701s","2438","701s","St. Pius, Enmore to Tempe","School Buses","712","00B5EF","FFFFFF"
"2438_702s","2438","702s","Rockdale Stn to St. Pius, Enmore","School Buses","712","00B5EF","FFFFFF"
"2438_706w","2438","706w","Drummoyne PS to Chiswick","School Buses","712","00B5EF","FFFFFF"
"2438_707w","2438","707w","Drummoyne PS to Burwood Station","School Buses","712","00B5EF","FFFFFF"
"2438_710s","2438","710s","Homebush Boys High to Cabarita Junction","School Buses","712","00B5EF","FFFFFF"
"2438_711s","2438","711s","Homebush Boys High to Concord Hospital","School Buses","712","00B5EF","FFFFFF"
"2438_712s","2438","712s","Homebush Public School to Strathfield Stn","School Buses","712","00B5EF","FFFFFF"
"2438_713s","2438","713s","Broughton St & Parramatta Rd,Burwood to Homebush Boys High","School Buses","712","00B5EF","FFFFFF"
"2438_714s","2438","714s","Strathfield Stn to Homebush Public School","School Buses","712","00B5EF","FFFFFF"
"2438_715s","2438","715s","St. Marys Concord to Homebush Station","School Buses","712","00B5EF","FFFFFF"
"2438_718s","2438","718s","Ashfield Boys High School to Broadway, Enfield","School Buses","712","00B5EF","FFFFFF"
"2438_720s","2438","720s","St. George Girls High to Campsie Station","School Buses","712","00B5EF","FFFFFF"
"2438_721s","2438","721s","Campsie Station to St. George Girls High","School Buses","712","00B5EF","FFFFFF"
"2438_725s","2438","725s","De La Salle Ashfield to Liverpool Rd, Strathfield","School Buses","712","00B5EF","FFFFFF"
"2438_726s","2438","726s","De La Salle Ashfield to Earlwood","School Buses","712","00B5EF","FFFFFF"
"2438_730s","2438","730s","Endeavour High to Rockdale Stn","School Buses","712","00B5EF","FFFFFF"
"2438_731s","2438","731s","Rockdale Stn to Miranda Station","School Buses","712","00B5EF","FFFFFF"
"2438_732s","2438","732s","Rockdale Stn to Brighton Public School","School Buses","712","00B5EF","FFFFFF"
"2438_733s","2438","733s","Kogarah Station to Endeavour High","School Buses","712","00B5EF","FFFFFF"
"2438_734s","2438","734s","Endeavour High to Ramsgate & Rocky Pt Rds, Ramsgate","School Buses","712","00B5EF","FFFFFF"
"2438_735s","2438","735s","St. Ursulas Kingsgrove to Kingsgrove Depot","School Buses","712","00B5EF","FFFFFF"
"2438_736s","2438","736s","St. Ursulas Kingsgrove to Croydon Park","School Buses","712","00B5EF","FFFFFF"
"2438_738s","2438","738s","Campsie Public School to Claremont & Orissa Sts Campsie","School Buses","712","00B5EF","FFFFFF"
"2438_740s","2438","740s","John St, Pyrmont to Ultimo Primary","School Buses","712","00B5EF","FFFFFF"
"2438_741s","2438","741s","P.L.C. Croydon to Drummoyne","School Buses","712","00B5EF","FFFFFF"
"2438_743s","2438","743s","Earlwood to Burwood Girls High","School Buses","712","00B5EF","FFFFFF"
"2438_745s","2438","745s","Drummoyne to Drummoyne Primary","School Buses","712","00B5EF","FFFFFF"
"2438_750s","2438","750s","Ramsgate to Miranda","School Buses","712","00B5EF","FFFFFF"
"2438_751s","2438","751s","Sylvania High School to Rockdale Station","School Buses","712","00B5EF","FFFFFF"
"2438_753s","2438","753s","Bankstown Hospital to Kingsgrove & Canterbury Rds, Belmore","School Buses","712","00B5EF","FFFFFF"
"2438_755s","2438","755s","Belmore Station to Kingsgrove Station","School Buses","712","00B5EF","FFFFFF"
"2438_757s","2438","757s","Drummoyne to Burwood Stn","School Buses","712","00B5EF","FFFFFF"
"2438_760s","2438","760s","Newington to Concord High","School Buses","712","00B5EF","FFFFFF"
"2438_761s","2438","761s","Newington to Concord High","School Buses","712","00B5EF","FFFFFF"
"2438_762s","2438","762s","St. Scholasticas, Glebe to Forest Lodge Public School","School Buses","712","00B5EF","FFFFFF"
"2438_763s","2438","763s","St. Finbars School to Ramsgate","School Buses","712","00B5EF","FFFFFF"
"2438_764s","2438","764s","Dolls Point to Marist Bros, Kogarah","School Buses","712","00B5EF","FFFFFF"
"2438_765s","2438","765s","Canterbury to Marist Bros, Kogarah","School Buses","712","00B5EF","FFFFFF"
"2438_766s","2438","766s","Rockdale Stn to Moorefield Girls High","School Buses","712","00B5EF","FFFFFF"
"2438_767s","2438","767s","Moorefield Girls High to Rockdale Stn","School Buses","712","00B5EF","FFFFFF"
"2438_768s","2438","768s","Rockdale Stn to Endeavour High","School Buses","712","00B5EF","FFFFFF"
"2438_769s","2438","769s","Bay St & Moate Av, Brighton to Moorefield Girls High","School Buses","712","00B5EF","FFFFFF"
"2438_770s","2438","770s","Wentworth Point Archery Centre to Concord High School","School Buses","712","00B5EF","FFFFFF"
"2438_780s","2438","780s","Burwood Stn to Homebush Boys High","School Buses","712","00B5EF","FFFFFF"
"2438_781s","2438","781s","Georges River Rd & Walsh Ave to Homebush Boys High","School Buses","712","00B5EF","FFFFFF"
"2438_L23","2438","L23","PrePay Only - Kingsgrove to City Martin Place (Limited Stops)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_L28","2438","L28","PrePay Only - Canterbury to City Martin Place (Limited Stops)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_L37","2438","L37","Haberfield to City Town Hall (Limited Stops)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_L38","2438","L38","PrePay Only - Abbotsford to City Martin Place (Limited Stops)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_L39","2438","L39","PrePay Only - Mortlake to City Martin Place (Limited Stops)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_M10","2438","M10","PrePay Only - Maroubra Junction to Leichhardt via City","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_M30","2438","M30","PrePay Only - Sydenham to Taronga Zoo","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_M41","2438","M41","Hurstville to Macquarie Park","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_M50","2438","M50","PrePay Only - Coogee to Drummoyne","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_X04","2438","X04","PrePay Only - City Domain to Chiswick (Express Service)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2438_X25","2438","X25","Sydney Olympic Park to Strathfield","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_202","2439","202","Northbridge to City Bridge St via North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_203","2439","203","Castlecrag to North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_204","2439","204","PrePay Only - Northbridge to City Bridge St (Freeway)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_205","2439","205","PrePay Only - East Willoughby to City Bridge St (Freeway)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_206","2439","206","East Lindfield to City Bridge St via Freeway","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_207","2439","207","East Lindfield to City Bridge St via North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_208","2439","208","East Lindfield to City Bridge St via Northbridge & North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_209","2439","209","East Lindfield to Milsons Point via Nth Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_251","2439","251","Lane Cove West to City Wynyard via Freeway","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_252","2439","252","Gladesville to City King Street Wharf via North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_253","2439","253","Riverview to City Wynyard via Freeway","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_254","2439","254","Riverview to McMahons Point","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_255","2439","255","Colwell Cres to Chatswood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_256","2439","256","Chatswood to Fullers Rd (Loop Service)","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_257","2439","257","Chatswood to Balmoral via Crows Nest","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_258","2439","258","Chatswood to Lane Cove West","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_259","2439","259","Macquarie Centre to Chatswood via Macquarie Park & North Ryde","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_261","2439","261","Lane Cove to City King St Wharf via Longueville","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_265","2439","265","Lane Cove to North Sydney via Greenwich","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_267","2439","267","Chatswood to Crows Nest","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_272","2439","272","PrePay Only - North Willoughby to City Wynyard","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_275","2439","275","Castlecrag to Chatswood","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_285","2439","285","Lane Cove West to City Wynyard via Freeway","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_286","2439","286","Denistone East to Milsons Point via St Leonards & North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_287","2439","287","Ryde to Milsons Point via St Leonards & North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_288","2439","288","Epping to City Erskine St","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_290","2439","290","Epping to City Erskine St via Macquarie University & North Sydney","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_291","2439","291","Epping Station to McMahons Point","Sydney Buses Network","700","00B5EF","FFFFFF"
"2439_292","2439","292","Marsfield to City Erskine St via Macquarie Park","Sydney Buses Network","700","00B5EF","FFFFFF"
