route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,trip_note,route_direction
2441_393,213,636407,57011,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,213,636409,56992,Railway Sq,1,,2,,Maroubra Beach to Central Railway Square
2441_393,213,636410,56995,Railway Sq,1,,2,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,213,636412,56991,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,213,636413,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636414,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636415,57011,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636417,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636418,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636419,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636420,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636421,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,636422,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636717,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636718,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636719,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636720,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636721,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636722,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636723,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636724,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636725,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636726,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636727,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636728,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636729,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636730,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636731,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636732,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636733,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636743,57037,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636744,57037,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636745,57037,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,272,636746,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636747,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636770,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636771,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636772,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636773,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636774,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636775,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636776,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636777,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636778,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,636779,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,272,636820,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636821,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636822,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636823,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636858,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636859,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636990,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636991,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,636993,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,272,637002,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,272,637007,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637017,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637062,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637063,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637079,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637080,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637081,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637082,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637115,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637116,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,272,637155,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,272,637186,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637187,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637188,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637189,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,272,637191,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,272,637214,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,637215,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,637216,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,637217,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,637218,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,637219,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,272,637220,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,356,637651,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637653,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637654,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637655,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637656,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637657,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637658,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637659,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637660,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637661,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637662,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637663,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637664,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637665,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637666,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637667,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637668,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637669,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637670,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637671,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,356,637676,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637677,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637678,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637679,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637680,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637681,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637682,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637683,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637684,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637685,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637686,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637687,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637688,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637689,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637690,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,356,637691,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637692,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637693,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637694,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637695,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,356,637736,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,356,637741,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,356,637742,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,356,637744,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637745,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637746,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637747,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637748,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637760,57037,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637762,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637763,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637764,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637775,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637776,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637777,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637778,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637779,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637835,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637852,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637869,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637870,56997,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_395,356,637919,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637920,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637921,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_395,356,637922,56992,Railway Sq,1,,1,,Maroubra Beach to Central Railway Square
2441_393,356,637932,57037,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637933,57037,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637942,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637943,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637944,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637945,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637946,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637947,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637948,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637949,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637950,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637951,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,356,637952,56995,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_891,213,647045,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647046,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647047,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647048,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647049,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647050,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647051,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647052,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647053,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647054,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647055,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647056,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647057,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647058,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647059,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647060,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647061,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647062,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647063,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647064,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647065,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647066,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647067,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647068,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647069,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647070,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647071,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647072,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647073,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647074,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647075,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647076,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647077,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647078,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647079,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647080,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647081,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647082,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647083,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647084,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647085,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647086,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647087,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_393,213,647088,55586,Maroubra Junction,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647089,55586,Maroubra Junction,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647090,55586,Maroubra Junction,0,,1,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647091,55586,Maroubra Junction,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647092,55586,Maroubra Junction,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647093,55586,Maroubra Junction,0,,2,,Central Railway Square to Little Bay via Maroubra & Kingsford
2441_393,213,647094,57003,Railway Sq,1,,2,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647095,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647096,57003,Railway Sq,1,,2,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647097,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,213,647098,57003,Railway Sq,1,,1,,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_891,213,647099,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647100,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647101,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647102,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647103,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647104,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647105,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647106,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647107,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647108,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647109,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647110,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647111,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647112,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647113,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647114,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647115,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647116,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647117,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647118,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647119,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647120,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647121,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647122,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647123,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647124,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647125,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647126,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647127,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647128,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647129,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647130,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647131,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647132,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647133,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647134,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647135,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647136,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,2,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647137,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647138,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647139,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
2441_891,213,647140,46504,High St Nr ANZAC Pde UNSW Gate 3,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
